,estado,municipio,bairros,ano,periodo,levantamento,iip,iib,A1,A2,B,C,D1,D2,E,timestamp,mosquito,longitude_latitude
833,AMAZONAS,MANAUS,PRESIDENTE VARGAS,2018,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2018,Albopictus,"(-60.02658227725176, -3.115950136436873)"
834,AMAZONAS,MANAUS,PRESIDENTE VARGAS,2018,janeiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2018,Albopictus,"(-60.02658227725176, -3.115950136436873)"
835,AMAZONAS,MANAUS,PRESIDENTE VARGAS,2019,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2019,Albopictus,"(-60.02658227725176, -3.115950136436873)"
836,AMAZONAS,MANAUS,PRESIDENTE VARGAS,2019,novembro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/11/2019,Albopictus,"(-60.02658227725176, -3.115950136436873)"
837,AMAZONAS,MANAUS,PRESIDENTE VARGAS,2020,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2020,Albopictus,"(-60.02658227725176, -3.115950136436873)"
838,AMAZONAS,MANAUS,PURAQUEQUARA,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-59.82538029038052, -3.017797781944047)"
839,AMAZONAS,MANAUS,PURAQUEQUARA,2017,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2017,Albopictus,"(-59.82538029038052, -3.017797781944047)"
840,AMAZONAS,MANAUS,PURAQUEQUARA,2017,fevereiro,1,6.84,8.55,0.0,60.0,10.0,0.0,0.0,30.0,0.0,1/2/2017,Albopictus,"(-59.82538029038052, -3.017797781944047)"
841,AMAZONAS,MANAUS,PURAQUEQUARA,2018,janeiro,1,11.47,11.63,0.0,60.0,10.0,10.0,0.0,20.0,0.0,1/1/2018,Albopictus,"(-59.82538029038052, -3.017797781944047)"
842,AMAZONAS,MANAUS,PURAQUEQUARA,2019,fevereiro,1,1.68,2.52,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/2/2019,Albopictus,"(-59.82538029038052, -3.017797781944047)"
843,AMAZONAS,MANAUS,PURAQUEQUARA,2019,novembro,2,1.42,2.13,0.0,33.33,0.0,0.0,0.0,66.67,0.0,1/11/2019,Albopictus,"(-59.82538029038052, -3.017797781944047)"
844,AMAZONAS,MANAUS,PURAQUEQUARA,2020,fevereiro,1,2.33,2.33,0.0,33.33,0.0,0.0,33.33,33.33,0.0,1/2/2020,Albopictus,"(-59.82538029038052, -3.017797781944047)"
845,AMAZONAS,MANAUS,RAIZ,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-59.99498818544734, -3.123598413315821)"
846,AMAZONAS,MANAUS,RAIZ,2017,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2017,Albopictus,"(-59.99498818544734, -3.123598413315821)"
847,AMAZONAS,MANAUS,RAIZ,2017,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2017,Albopictus,"(-59.99498818544734, -3.123598413315821)"
848,AMAZONAS,MANAUS,RAIZ,2018,outubro,2,1.01,1.51,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1/10/2018,Albopictus,"(-59.99498818544734, -3.123598413315821)"
849,AMAZONAS,MANAUS,RAIZ,2018,janeiro,1,1.01,1.51,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1/1/2018,Albopictus,"(-59.99498818544734, -3.123598413315821)"
850,AMAZONAS,MANAUS,RAIZ,2019,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2019,Albopictus,"(-59.99498818544734, -3.123598413315821)"
851,AMAZONAS,MANAUS,RAIZ,2019,novembro,2,0.42,0.84,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1/11/2019,Albopictus,"(-59.99498818544734, -3.123598413315821)"
852,AMAZONAS,MANAUS,RAIZ,2020,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2020,Albopictus,"(-59.99498818544734, -3.123598413315821)"
853,AMAZONAS,MANAUS,REDENCAO,2016,agosto,2,2.06,1.24,0.0,14.29,14.29,0.0,42.86,28.57,0.0,1/8/2016,Albopictus,"(-60.03423069449031, -3.048990120425763)"
854,AMAZONAS,MANAUS,REDENCAO,2017,outubro,2,0.84,1.01,0.0,16.67,33.33,0.0,16.67,33.33,0.0,1/10/2017,Albopictus,"(-60.03423069449031, -3.048990120425763)"
855,AMAZONAS,MANAUS,REDENCAO,2017,fevereiro,1,1.34,1.5,0.0,33.33,44.44,11.11,0.0,11.11,0.0,1/2/2017,Albopictus,"(-60.03423069449031, -3.048990120425763)"
856,AMAZONAS,MANAUS,REDENCAO,2018,outubro,2,1.16,1.16,0.0,28.57,14.29,0.0,14.29,42.86,0.0,1/10/2018,Albopictus,"(-60.03423069449031, -3.048990120425763)"
857,AMAZONAS,MANAUS,REDENCAO,2018,janeiro,1,1.16,1.16,0.0,28.57,14.29,0.0,14.29,42.86,0.0,1/1/2018,Albopictus,"(-60.03423069449031, -3.048990120425763)"
858,AMAZONAS,MANAUS,REDENCAO,2019,fevereiro,1,1.07,1.28,0.0,0.0,16.67,0.0,66.67,16.67,0.0,1/2/2019,Albopictus,"(-60.03423069449031, -3.048990120425763)"
859,AMAZONAS,MANAUS,REDENCAO,2019,novembro,2,1.24,0.31,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1/11/2019,Albopictus,"(-60.03423069449031, -3.048990120425763)"
860,AMAZONAS,MANAUS,REDENCAO,2020,fevereiro,1,0.81,0.81,0.0,25.0,25.0,0.0,25.0,25.0,0.0,1/2/2020,Albopictus,"(-60.03423069449031, -3.048990120425763)"
861,AMAZONAS,MANAUS,SANTA ETELVINA,2016,agosto,2,0.43,0.65,0.0,0.0,0.0,0.0,33.33,66.67,0.0,1/8/2016,Albopictus,"(-60.01500782918041, -2.973829043203748)"
862,AMAZONAS,MANAUS,SANTA ETELVINA,2017,outubro,2,2.46,1.14,0.0,20.0,0.0,0.0,0.0,80.0,0.0,1/10/2017,Albopictus,"(-60.01500782918041, -2.973829043203748)"
863,AMAZONAS,MANAUS,SANTA ETELVINA,2017,fevereiro,1,2.1,2.34,0.0,20.0,0.0,0.0,20.0,60.0,0.0,1/2/2017,Albopictus,"(-60.01500782918041, -2.973829043203748)"
864,AMAZONAS,MANAUS,SANTA ETELVINA,2018,outubro,2,7.62,2.43,0.0,16.67,8.33,0.0,16.67,58.33,0.0,1/10/2018,Albopictus,"(-60.01500782918041, -2.973829043203748)"
865,AMAZONAS,MANAUS,SANTA ETELVINA,2018,janeiro,1,1.62,2.43,0.0,16.67,8.33,0.0,16.67,58.33,0.0,1/1/2018,Albopictus,"(-60.01500782918041, -2.973829043203748)"
866,AMAZONAS,MANAUS,SANTA ETELVINA,2019,fevereiro,1,0.7,0.7,0.0,0.0,33.33,0.0,0.0,66.67,0.0,1/2/2019,Albopictus,"(-60.01500782918041, -2.973829043203748)"
867,AMAZONAS,MANAUS,SANTA ETELVINA,2019,novembro,2,0.67,0.79,0.0,42.86,14.29,0.0,0.0,42.86,0.0,1/11/2019,Albopictus,"(-60.01500782918041, -2.973829043203748)"
868,AMAZONAS,MANAUS,SANTA ETELVINA,2020,fevereiro,1,1.4,1.4,0.0,50.0,33.33,0.0,0.0,16.67,0.0,1/2/2020,Albopictus,"(-60.01500782918041, -2.973829043203748)"
869,AMAZONAS,MANAUS,SANTA LUZIA,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-60.00771982997335, -3.136788569193874)"
870,AMAZONAS,MANAUS,SANTA LUZIA,2017,outubro,2,1.22,2.44,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1/10/2017,Albopictus,"(-60.00771982997335, -3.136788569193874)"
871,AMAZONAS,MANAUS,SANTA LUZIA,2017,fevereiro,1,1.52,1.52,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1/2/2017,Albopictus,"(-60.00771982997335, -3.136788569193874)"
872,AMAZONAS,MANAUS,SANTA LUZIA,2018,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2018,Albopictus,"(-60.00771982997335, -3.136788569193874)"
873,AMAZONAS,MANAUS,SANTA LUZIA,2018,janeiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2018,Albopictus,"(-60.00771982997335, -3.136788569193874)"
874,AMAZONAS,MANAUS,SANTA LUZIA,2019,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2019,Albopictus,"(-60.00771982997335, -3.136788569193874)"
875,AMAZONAS,MANAUS,SANTA LUZIA,2019,novembro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/11/2019,Albopictus,"(-60.00771982997335, -3.136788569193874)"
876,AMAZONAS,MANAUS,SANTA LUZIA,2020,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2020,Albopictus,"(-60.00771982997335, -3.136788569193874)"
877,AMAZONAS,MANAUS,SANTO AGOSTINHO,2016,agosto,2,2.44,3.25,0.0,25.0,0.0,0.0,0.0,75.0,0.0,1/8/2016,Albopictus,"(-60.06328934888949, -3.085791374424651)"
878,AMAZONAS,MANAUS,SANTO AGOSTINHO,2017,outubro,2,1.29,1.29,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/10/2017,Albopictus,"(-60.06328934888949, -3.085791374424651)"
879,AMAZONAS,MANAUS,SANTO AGOSTINHO,2017,fevereiro,1,0.78,0.78,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1/2/2017,Albopictus,"(-60.06328934888949, -3.085791374424651)"
880,AMAZONAS,MANAUS,SANTO AGOSTINHO,2018,outubro,2,1.01,1.01,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/10/2018,Albopictus,"(-60.06328934888949, -3.085791374424651)"
881,AMAZONAS,MANAUS,SANTO AGOSTINHO,2018,janeiro,1,1.01,1.01,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/1/2018,Albopictus,"(-60.06328934888949, -3.085791374424651)"
882,AMAZONAS,MANAUS,SANTO AGOSTINHO,2019,fevereiro,1,0.73,1.46,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1/2/2019,Albopictus,"(-60.06328934888949, -3.085791374424651)"
883,AMAZONAS,MANAUS,SANTO AGOSTINHO,2019,novembro,2,1.64,1.64,0.0,27.27,18.18,27.27,9.09,18.18,0.0,1/11/2019,Albopictus,"(-60.06328934888949, -3.085791374424651)"
884,AMAZONAS,MANAUS,SANTO AGOSTINHO,2020,fevereiro,1,0.9,0.9,0.0,0.0,33.33,0.0,0.0,66.67,0.0,1/2/2020,Albopictus,"(-60.06328934888949, -3.085791374424651)"
885,AMAZONAS,MANAUS,SANTO ANTONIO,2016,agosto,2,0.3,0.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-60.04048435799034, -3.114368888230456)"
886,AMAZONAS,MANAUS,SANTO ANTONIO,2017,outubro,2,2.28,2.79,0.0,27.27,18.18,0.0,9.09,45.45,0.0,1/10/2017,Albopictus,"(-60.04048435799034, -3.114368888230456)"
887,AMAZONAS,MANAUS,SANTO ANTONIO,2017,fevereiro,1,1.02,1.02,0.0,33.33,0.0,0.0,33.33,33.33,0.0,1/2/2017,Albopictus,"(-60.04048435799034, -3.114368888230456)"
888,AMAZONAS,MANAUS,SANTO ANTONIO,2018,outubro,2,1.12,1.12,0.0,0.0,33.33,0.0,0.0,66.67,0.0,1/10/2018,Albopictus,"(-60.04048435799034, -3.114368888230456)"
889,AMAZONAS,MANAUS,SANTO ANTONIO,2018,janeiro,1,1.12,1.12,0.0,0.0,33.33,0.0,0.0,66.67,0.0,1/1/2018,Albopictus,"(-60.04048435799034, -3.114368888230456)"
890,AMAZONAS,MANAUS,SANTO ANTONIO,2019,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2019,Albopictus,"(-60.04048435799034, -3.114368888230456)"
891,AMAZONAS,MANAUS,SANTO ANTONIO,2019,novembro,2,0.36,0.43,16.67,33.33,33.33,0.0,0.0,16.67,0.0,1/11/2019,Albopictus,"(-60.04048435799034, -3.114368888230456)"
892,AMAZONAS,MANAUS,SANTO ANTONIO,2020,fevereiro,1,0.89,1.19,0.0,25.0,0.0,50.0,0.0,25.0,0.0,1/2/2020,Albopictus,"(-60.04048435799034, -3.114368888230456)"
893,AMAZONAS,MANAUS,SAO FRANCISCO,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-59.99840692842304, -3.104274159632064)"
894,AMAZONAS,MANAUS,SAO FRANCISCO,2017,outubro,2,0.36,0.72,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/10/2017,Albopictus,"(-59.99840692842304, -3.104274159632064)"
895,AMAZONAS,MANAUS,SAO FRANCISCO,2017,fevereiro,1,0.25,0.25,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1/2/2017,Albopictus,"(-59.99840692842304, -3.104274159632064)"
896,AMAZONAS,MANAUS,SAO FRANCISCO,2018,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2018,Albopictus,"(-59.99840692842304, -3.104274159632064)"
897,AMAZONAS,MANAUS,SAO FRANCISCO,2018,janeiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2018,Albopictus,"(-59.99840692842304, -3.104274159632064)"
898,AMAZONAS,MANAUS,SAO FRANCISCO,2019,fevereiro,1,0.84,1.26,0.0,33.33,66.67,0.0,0.0,0.0,0.0,1/2/2019,Albopictus,"(-59.99840692842304, -3.104274159632064)"
899,AMAZONAS,MANAUS,SAO FRANCISCO,2019,novembro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/11/2019,Albopictus,"(-59.99840692842304, -3.104274159632064)"
900,AMAZONAS,MANAUS,SAO FRANCISCO,2020,fevereiro,1,1.93,2.57,0.0,12.5,25.0,0.0,0.0,62.5,0.0,1/2/2020,Albopictus,"(-59.99840692842304, -3.104274159632064)"
901,AMAZONAS,MANAUS,SAO GERALDO,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-60.02348783596185, -3.115911306911271)"
902,AMAZONAS,MANAUS,SAO GERALDO,2017,outubro,2,0.71,2.14,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/10/2017,Albopictus,"(-60.02348783596185, -3.115911306911271)"
903,AMAZONAS,MANAUS,SAO GERALDO,2017,fevereiro,1,0.73,2.92,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/2/2017,Albopictus,"(-60.02348783596185, -3.115911306911271)"
904,AMAZONAS,MANAUS,SAO GERALDO,2018,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2018,Albopictus,"(-60.02348783596185, -3.115911306911271)"
905,AMAZONAS,MANAUS,SAO GERALDO,2018,janeiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2018,Albopictus,"(-60.02348783596185, -3.115911306911271)"
906,AMAZONAS,MANAUS,SAO GERALDO,2019,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2019,Albopictus,"(-60.02348783596185, -3.115911306911271)"
907,AMAZONAS,MANAUS,SAO GERALDO,2019,novembro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/11/2019,Albopictus,"(-60.02348783596185, -3.115911306911271)"
908,AMAZONAS,MANAUS,SAO GERALDO,2020,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2020,Albopictus,"(-60.02348783596185, -3.115911306911271)"
909,AMAZONAS,MANAUS,SAO JORGE,2016,agosto,2,1.21,1.21,0.0,0.0,75.0,0.0,0.0,25.0,0.0,1/8/2016,Albopictus,"(-60.04552274135293, -3.095469896316582)"
910,AMAZONAS,MANAUS,SAO JORGE,2017,outubro,2,0.54,0.54,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1/10/2017,Albopictus,"(-60.04552274135293, -3.095469896316582)"
911,AMAZONAS,MANAUS,SAO JORGE,2017,fevereiro,1,2.86,2.86,0.0,27.27,18.18,9.09,18.18,27.27,0.0,1/2/2017,Albopictus,"(-60.04552274135293, -3.095469896316582)"
912,AMAZONAS,MANAUS,SAO JORGE,2018,outubro,2,0.57,0.86,0.0,33.33,0.0,0.0,33.33,33.33,0.0,1/10/2018,Albopictus,"(-60.04552274135293, -3.095469896316582)"
913,AMAZONAS,MANAUS,SAO JORGE,2018,janeiro,1,0.57,0.86,0.0,33.33,0.0,0.0,33.33,33.33,0.0,1/1/2018,Albopictus,"(-60.04552274135293, -3.095469896316582)"
914,AMAZONAS,MANAUS,SAO JORGE,2019,fevereiro,1,1.69,2.25,0.0,12.5,50.0,0.0,12.5,25.0,0.0,1/2/2019,Albopictus,"(-60.04552274135293, -3.095469896316582)"
915,AMAZONAS,MANAUS,SAO JORGE,2019,novembro,2,0.76,1.01,0.0,8.33,25.0,16.67,8.33,41.67,0.0,1/11/2019,Albopictus,"(-60.04552274135293, -3.095469896316582)"
916,AMAZONAS,MANAUS,SAO JORGE,2020,fevereiro,1,1.21,1.21,0.0,33.33,33.33,0.0,0.0,33.33,0.0,1/2/2020,Albopictus,"(-60.04552274135293, -3.095469896316582)"
917,AMAZONAS,MANAUS,SAO JOSE OPERARIO,2016,agosto,2,0.11,0.11,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-59.93901326687961, -3.068694948230205)"
918,AMAZONAS,MANAUS,SAO JOSE OPERARIO,2017,outubro,2,0.23,0.34,0.0,33.33,33.33,0.0,0.0,33.33,0.0,1/10/2017,Albopictus,"(-59.93901326687961, -3.068694948230205)"
919,AMAZONAS,MANAUS,SAO JOSE OPERARIO,2017,fevereiro,1,1.27,1.62,0.0,7.14,35.71,7.14,0.0,50.0,0.0,1/2/2017,Albopictus,"(-59.93901326687961, -3.068694948230205)"
920,AMAZONAS,MANAUS,SAO JOSE OPERARIO,2018,janeiro,1,1.05,1.16,0.0,40.0,10.0,0.0,10.0,40.0,0.0,1/1/2018,Albopictus,"(-59.93901326687961, -3.068694948230205)"
921,AMAZONAS,MANAUS,SAO JOSE OPERARIO,2019,fevereiro,1,0.35,0.46,0.0,50.0,50.0,0.0,0.0,0.0,0.0,1/2/2019,Albopictus,"(-59.93901326687961, -3.068694948230205)"
922,AMAZONAS,MANAUS,SAO JOSE OPERARIO,2019,novembro,2,0.23,0.23,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1/11/2019,Albopictus,"(-59.93901326687961, -3.068694948230205)"
923,AMAZONAS,MANAUS,SAO JOSE OPERARIO,2020,fevereiro,1,0.57,0.57,0.0,20.0,20.0,0.0,0.0,60.0,0.0,1/2/2020,Albopictus,"(-59.93901326687961, -3.068694948230205)"
924,AMAZONAS,MANAUS,SAO LAZARO,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-59.99240232086066, -3.135799161619255)"
925,AMAZONAS,MANAUS,SAO LAZARO,2017,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2017,Albopictus,"(-59.99240232086066, -3.135799161619255)"
926,AMAZONAS,MANAUS,SAO LAZARO,2017,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2017,Albopictus,"(-59.99240232086066, -3.135799161619255)"
927,AMAZONAS,MANAUS,SAO LAZARO,2018,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2018,Albopictus,"(-59.99240232086066, -3.135799161619255)"
928,AMAZONAS,MANAUS,SAO LAZARO,2018,janeiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2018,Albopictus,"(-59.99240232086066, -3.135799161619255)"
929,AMAZONAS,MANAUS,SAO LAZARO,2019,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2019,Albopictus,"(-59.99240232086066, -3.135799161619255)"
930,AMAZONAS,MANAUS,SAO LAZARO,2019,novembro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/11/2019,Albopictus,"(-59.99240232086066, -3.135799161619255)"
931,AMAZONAS,MANAUS,SAO LAZARO,2020,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2020,Albopictus,"(-59.99240232086066, -3.135799161619255)"
932,AMAZONAS,MANAUS,SAO RAIMUNDO,2016,agosto,2,0.74,0.74,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-60.03711730249613, -3.125464501410666)"
933,AMAZONAS,MANAUS,SAO RAIMUNDO,2017,outubro,2,0.92,1.38,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/10/2017,Albopictus,"(-60.03711730249613, -3.125464501410666)"
934,AMAZONAS,MANAUS,SAO RAIMUNDO,2017,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2017,Albopictus,"(-60.03711730249613, -3.125464501410666)"
935,AMAZONAS,MANAUS,SAO RAIMUNDO,2018,outubro,2,1.09,1.09,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/10/2018,Albopictus,"(-60.03711730249613, -3.125464501410666)"
936,AMAZONAS,MANAUS,SAO RAIMUNDO,2018,janeiro,1,1.09,1.09,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/1/2018,Albopictus,"(-60.03711730249613, -3.125464501410666)"
937,AMAZONAS,MANAUS,SAO RAIMUNDO,2019,fevereiro,1,0.78,0.78,0.0,0.0,50.0,0.0,0.0,50.0,0.0,1/2/2019,Albopictus,"(-60.03711730249613, -3.125464501410666)"
938,AMAZONAS,MANAUS,SAO RAIMUNDO,2019,novembro,2,1.01,1.01,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1/11/2019,Albopictus,"(-60.03711730249613, -3.125464501410666)"
939,AMAZONAS,MANAUS,SAO RAIMUNDO,2020,fevereiro,1,0.48,0.48,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1/2/2020,Albopictus,"(-60.03711730249613, -3.125464501410666)"
940,AMAZONAS,MANAUS,TANCREDO NEVES,2016,agosto,2,0.23,0.23,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-59.94205225440372, -3.045047787185056)"
941,AMAZONAS,MANAUS,TANCREDO NEVES,2017,outubro,2,2.91,3.47,0.0,32.26,29.03,9.68,0.0,29.03,0.0,1/10/2017,Albopictus,"(-59.94205225440372, -3.045047787185056)"
942,AMAZONAS,MANAUS,TANCREDO NEVES,2017,fevereiro,1,1.05,1.05,0.0,44.44,0.0,11.11,0.0,44.44,0.0,1/2/2017,Albopictus,"(-59.94205225440372, -3.045047787185056)"
943,AMAZONAS,MANAUS,TANCREDO NEVES,2018,janeiro,1,2.52,2.64,0.0,39.13,26.09,0.0,8.7,26.09,0.0,1/1/2018,Albopictus,"(-59.94205225440372, -3.045047787185056)"
944,AMAZONAS,MANAUS,TANCREDO NEVES,2019,fevereiro,1,0.93,1.28,0.0,0.0,27.27,0.0,0.0,72.73,0.0,1/2/2019,Albopictus,"(-59.94205225440372, -3.045047787185056)"
945,AMAZONAS,MANAUS,TANCREDO NEVES,2019,novembro,2,0.7,0.7,0.0,33.33,16.67,0.0,0.0,50.0,0.0,1/11/2019,Albopictus,"(-59.94205225440372, -3.045047787185056)"
946,AMAZONAS,MANAUS,TANCREDO NEVES,2020,fevereiro,1,1.52,1.87,0.0,25.0,25.0,6.25,18.75,25.0,0.0,1/2/2020,Albopictus,"(-59.94205225440372, -3.045047787185056)"
947,AMAZONAS,MANAUS,TARUMA,2016,agosto,2,2.3,3.37,0.0,40.91,18.18,9.09,4.55,27.27,0.0,1/8/2016,Albopictus,"(-60.04963781225786, -2.982988776871537)"
948,AMAZONAS,MANAUS,TARUMA,2017,outubro,2,3.12,3.52,0.0,30.77,11.54,7.69,15.38,34.62,0.0,1/10/2017,Albopictus,"(-60.04963781225786, -2.982988776871537)"
949,AMAZONAS,MANAUS,TARUMA,2017,fevereiro,1,1.01,1.16,0.0,25.0,25.0,12.5,0.0,37.5,0.0,1/2/2017,Albopictus,"(-60.04963781225786, -2.982988776871537)"
950,AMAZONAS,MANAUS,TARUMA,2018,outubro,2,0.99,1.41,0.0,30.0,20.0,0.0,0.0,50.0,0.0,1/10/2018,Albopictus,"(-60.04963781225786, -2.982988776871537)"
951,AMAZONAS,MANAUS,TARUMA,2018,janeiro,1,0.99,1.41,0.0,30.0,20.0,0.0,0.0,50.0,0.0,1/1/2018,Albopictus,"(-60.04963781225786, -2.982988776871537)"
952,AMAZONAS,MANAUS,TARUMA,2019,fevereiro,1,2.15,2.15,0.0,18.18,9.09,0.0,9.09,63.64,0.0,1/2/2019,Albopictus,"(-60.04963781225786, -2.982988776871537)"
953,AMAZONAS,MANAUS,TARUMA,2019,novembro,2,0.86,1.08,0.0,24.69,24.69,1.23,13.58,35.8,0.0,1/11/2019,Albopictus,"(-60.04963781225786, -2.982988776871537)"
954,AMAZONAS,MANAUS,TARUMA,2020,fevereiro,1,3.39,3.98,0.0,25.0,30.0,10.0,10.0,25.0,0.0,1/2/2020,Albopictus,"(-60.04963781225786, -2.982988776871537)"
955,AMAZONAS,MANAUS,TARUMA-ACU,2016,agosto,2,2.02,4.91,0.0,17.65,35.29,0.0,0.0,23.53,23.53,1/8/2016,Albopictus,"(-60.03349445294895, -2.946469249024777)"
956,AMAZONAS,MANAUS,TARUMA-ACU,2017,outubro,2,4.7,5.13,0.0,8.33,16.67,8.33,41.67,25.0,0.0,1/10/2017,Albopictus,"(-60.03349445294895, -2.946469249024777)"
957,AMAZONAS,MANAUS,TARUMA-ACU,2017,fevereiro,1,1.33,2.33,0.0,28.57,28.57,0.0,0.0,42.86,0.0,1/2/2017,Albopictus,"(-60.03349445294895, -2.946469249024777)"
958,AMAZONAS,MANAUS,TARUMA-ACU,2018,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2018,Albopictus,"(-60.03349445294895, -2.946469249024777)"
959,AMAZONAS,MANAUS,TARUMA-ACU,2018,janeiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2018,Albopictus,"(-60.03349445294895, -2.946469249024777)"
960,AMAZONAS,MANAUS,TARUMA-ACU,2019,fevereiro,1,0.22,0.22,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/2/2019,Albopictus,"(-60.03349445294895, -2.946469249024777)"
961,AMAZONAS,MANAUS,TARUMA-ACU,2019,novembro,2,1.11,1.85,0.0,0.0,80.0,0.0,0.0,20.0,0.0,1/11/2019,Albopictus,"(-60.03349445294895, -2.946469249024777)"
962,AMAZONAS,MANAUS,TARUMA-ACU,2020,fevereiro,1,2.01,2.46,0.0,9.09,45.45,0.0,0.0,45.45,0.0,1/2/2020,Albopictus,"(-60.03349445294895, -2.946469249024777)"
